home_id;home_score;home_elo;away_id;away_score;away_elo;elo_dif;goal_dif
47;0;1626.67346191;50;0;1610.34155273;16.33190917999991;0
1211;3;1673.59240723;33;0;1623.10522461;50.487182619999885;3
36;2;1716.49902344;134;0;1662.24072266;54.2583007799999;2
44;3;1765.09338379;45;2;1660.7833252;104.31005858999993;1
41;0;1602.91967773;7614;0;1705.59521484;-102.67553710999982;0
42;3;1646.08679199;282;1;1581.36035156;64.72644042999991;2
50;1;1612.88928223;41;2;1604.6295166;8.259765629999947;-1
1730;1;1644.90368652;42;3;1656.22436523;-11.320678710000038;-2
134;3;1657.81921387;1211;3;1685.86547852;-28.046264649999785;0
45;3;1659.59863281;219;0;1591.10791016;68.49072264999995;3
38;1;1552.84130859;47;2;1627.54870605;-74.70739746000004;-1
33;0;1616.78942871;39;1;1730.34667969;-113.55725097999994;-1
44;1;1771.05151367;110;0;1582.67785645;188.37365722000004;1
282;2;1577.17993164;36;0;1726.87768555;-149.69775391000007;2
7614;2;1716.05493164;37;1;1981.83361816;-265.77868652000006;1
37;6;1968.8137207;44;0;1773.78027344;195.03344726;6
110;2;1579.94921875;7614;3;1729.0748291;-149.12561035;-1
47;0;1635.29150391;33;0;1610.0847168;25.20678711000005;0
1211;6;1686.76477051;282;0;1591.57116699;95.19360352000012;6
36;0;1712.4864502;1730;0;1631.91955566;80.56689454000002;0
39;2;1737.0513916;50;0;1605.80395508;131.24743652000006;2
41;1;1616.78295898;38;1;1545.09838867;71.68457031000003;0
219;0;1582.38842773;134;0;1656.91992188;-74.53149414999984;0
42;2;1669.20849609;45;1;1668.31811523;0.8903808599998229;1
110;2;1575.28649902;42;1;1676.7208252;-101.43432617999997;1
1730;1;1638.45776367;37;4;1980.93188477;-342.4741210999998;-3
134;2;1659.16467285;47;1;1635.56237793;23.602294920000077;1
282;1;1583.76342773;219;1;1585.51977539;-1.7563476599998467;0
50;0;1603.30029297;33;2;1615.18994141;-11.889648439999974;-2
38;3;1551.41674805;39;2;1744.93115234;-193.5144042899999;1
44;3;1770.18029785;41;0;1615.84069824;154.33959961000005;3
45;1;1664.55371094;1211;1;1699.9486084;-35.39489746000004;0
7614;1;1742.32092285;36;4;1711.32421875;30.996704099999988;-3
33;0;1628.16088867;1730;0;1634.35351562;-6.192626949999976;0
37;5;1977.30273438;134;1;1658.36120605;318.94152833;4
47;2;1622.70788574;282;1;1575.2746582;47.43322753999996;1
1211;2;1693.8380127;38;0;1556.27087402;137.56713867999997;2
36;4;1722.44689941;45;1;1657.00646973;65.44042968000008;3
41;1;1603.49072266;110;1;1579.16125488;24.329467780000186;0
39;2;1726.41918945;44;0;1768.87243652;-42.45324707000009;2
42;1;1662.44433594;7614;1;1697.8927002;-35.44836426000006;0
219;2;1580.35070801;50;0;1583.27258301;-2.921875;2
134;3;1655.70495605;33;0;1620.05712891;35.64782713999989;3
44;4;1758.20898438;36;0;1731.2532959;26.955688479999935;4
45;0;1648.20019531;47;3;1628.22888184;19.97131347000004;-3
38;1;1551.26013184;50;0;1573.95239258;-22.692260739999938;1
110;0;1581.49731445;37;3;1979.95910645;-398.46179200000006;-3
7614;2;1698.52819824;1211;5;1698.84887695;-0.32067871000003834;-3
41;2;1601.15454102;42;0;1661.80883789;-60.65429687000005;2
1730;2;1629.25512695;219;0;1589.67089844;39.58422851;2
282;2;1569.75366211;39;2;1737.08276367;-167.32910156000003;0
1211;3;1711.83935547;110;1;1575.71069336;136.12866211000005;2
37;4;1970.93017578;45;1;1627.63208008;343.2980957;3
50;3;1563.95373535;282;2;1569.76525879;-5.811523439999974;1
47;2;1642.82971191;1730;2;1634.28015137;8.549560539999902;0
36;0;1716.77209473;41;1;1609.49414062;107.27795410999988;-1
39;1;1731.10375977;134;1;1662.73461914;68.36914062999995;0
33;1;1607.06005859;38;3;1555.29150391;51.76855467999985;-2
219;3;1578.67858887;7614;0;1679.5703125;-100.89172362999989;3
42;1;1647.50195312;44;1;1766.72277832;-119.22082520000004;0
1730;1;1636.22924805;39;2;1727.55627441;-91.32702635999999;-1
44;1;1765.01074219;219;2;1594.42236328;170.58837891000007;-1
134;3;1666.27062988;50;1;1570.56494141;95.70568846999981;2
45;3;1625.63378906;38;0;1571.24987793;54.383911130000115;3
282;1;1563.14257812;37;3;1972.90002441;-409.75744628999996;-2
110;3;1570.72790527;47;1;1640.86901855;-70.1411132799999;2
7614;4;1663.81506348;33;1;1591.09020996;72.7248535199999;3
41;2;1621.72424316;1211;0;1716.81066895;-95.08642579000002;2
42;0;1649.20251465;36;0;1704.53039551;-55.32788086000005;0
37;1;1975.03015137;41;4;1634.27429199;340.7558593800002;-3
50;2;1564.51599121;1730;0;1628.96777344;-64.45178222999994;2
38;2;1562.02258301;134;1;1672.31970215;-110.29711913999995;1
47;2;1629.01330566;7614;6;1672.25134277;-43.23803711000005;-4
1211;3;1704.26062012;44;1;1751.77368164;-47.51306151999984;2
36;3;1704.70349121;110;2;1582.58361816;122.11987305000002;1
219;1;1607.65942383;42;2;1649.02954102;-41.370117189999974;-1
39;1;1734.81774902;45;0;1634.86108398;99.95666503999996;1
33;4;1582.65393066;282;1;1561.0123291;21.641601560000026;3
37;3;1948.98937988;1211;1;1716.90576172;232.0836181599998;2
134;2;1664.99353027;36;0;1710.43359375;-45.440063479999935;2
1150;1;1476.57226562;1730;2;1619.4107666;-142.83850097999994;-1
50;0;1578.02770996;45;2;1632.60498047;-54.57727051000006;-2
47;1;1614.16882324;137;0;1505.11022949;109.05859375;1
42;1;1659.44506836;110;1;1580.80822754;78.63684082000009;0
33;2;1605.06286621;39;1;1741.02844238;-135.96557616999985;1
44;4;1743.25439453;7614;1;1696.68212891;46.572265619999826;3
219;1;1601.1986084;41;0;1664.44091797;-63.24230957000009;1
110;0;1584.61132812;44;0;1752.33007812;-167.71875;0
1730;1;1626.5567627;134;1;1676.9263916;-50.36962889999995;0
45;1;1645.54858398;42;2;1656.92993164;-11.381347659999847;-1
1211;3;1715.08764648;50;1;1567.65991211;147.42773437000005;2
36;1;1701.07678223;33;3;1616.50024414;84.57653808999999;-2
137;1;1502.37145996;219;1;1610.65246582;-108.28100586000005;0
41;0;1657.56311035;37;3;1953.04101562;-295.47790527000006;-3
7614;1;1692.55664062;1150;1;1472.00231934;220.55432128000007;0
39;0;1732.16711426;47;2;1619.48352051;112.68359375;-2
44;3;1750.68041992;45;1;1636.23852539;114.44189453000013;2
37;3;1958.08813477;36;1;1684.44970703;273.63842774;2
134;2;1677.29455566;39;1;1714.47045898;-37.17590332000009;1
1150;2;1478.703125;1211;1;1719.66052246;-240.95739746000004;1
219;2;1609.36120605;1730;1;1626.18847656;-16.827270510000062;1
7614;3;1685.85571289;110;2;1588.83703613;97.01867676000006;1
33;2;1633.12731934;47;2;1637.18017578;-4.052856439999914;0
50;3;1563.0871582;41;3;1652.51599121;-89.42883301000006;0
42;1;1666.23999023;137;1;1503.66271973;162.57727050000017;0
41;0;1657.95947266;1150;0;1497.37219238;160.5872802800002;0
1730;2;1629.17663574;42;3;1670.52050781;-41.34387207000009;-1
47;4;1648.65698242;134;2;1694.74841309;-46.09143066999991;2
1211;1;1721.5447998;44;1;1773.53405762;-51.98925782000015;0
137;2;1519.28503418;110;0;1594.45117188;-75.16613770000004;2
39;0;1715.42370605;37;2;1978.07629395;-262.65258790000007;-2
33;1;1641.55322266;50;3;1573.85778809;67.69543457000009;-2
45;1;1653.94946289;7614;1;1690.59472656;-36.64526367000008;0
36;1;1698.83093262;219;0;1626.27587891;72.55505371000004;1
37;1;1982.86047363;1730;1;1620.76037598;362.10009764999995;0
50;1;1589.87145996;39;0;1710.63952637;-120.76806641000007;1
110;1;1582.4197998;1211;3;1721.34277344;-138.92297364;-2
42;3;1678.93676758;47;1;1659.57043457;19.366333009999835;2
44;7;1773.73608398;137;0;1531.31640625;242.4196777300001;7
134;3;1683.83496094;45;1;1653.29333496;30.541625979999935;2
1150;1;1506.69104004;36;2;1703.69213867;-197.00109863000012;-1
219;0;1621.41467285;33;0;1625.53967285;-4.125;0
7614;2;1691.25097656;41;0;1656.01806641;35.23291014999995;2
47;2;1650.99743652;37;0;1974.50268555;-323.50524902999996;2
1211;1;1729.48352051;7614;2;1699.33557129;30.1479492200001;-1
36;2;1708.23730469;44;4;1779.06835938;-70.83105468999997;-2
137;3;1525.98413086;1150;0;1502.14575195;23.838378910000074;3
39;1;1701.0045166;219;0;1619.91101074;81.09350586000005;1
41;2;1647.93334961;42;1;1687.50976562;-39.57641601;1
33;2;1627.04333496;134;2;1692.12658691;-65.08325194999998;0
1730;4;1629.11828613;50;1;1599.50634766;29.611938469999814;3
45;4;1645.00158691;110;1;1574.27905273;70.72253417999991;3
42;2;1681.30529785;33;0;1628.49121094;52.814086910000015;2
37;0;1957.42675781;134;3;1702.28186035;255.14489746000004;-3
44;4;1806.54394531;1730;3;1649.56713867;156.97680663999995;1
1150;0;1502.21386719;39;2;1724.88806152;-222.6741943300001;-2
110;3;1575.99365234;41;1;1665.7409668;-89.7473144600001;2
219;0;1625.43579102;47;0;1681.35791016;-55.92211914000018;0
50;0;1599.69799805;36;0;1711.31848145;-111.62048340000001;0
1211;1;1725.46862793;45;2;1678.49572754;46.97290038999995;-1
7614;6;1728.21740723;137;0;1546.55651855;181.66088867999997;6
45;7;1689.25256348;1150;1;1496.34655762;192.90600585999982;6
1730;0;1646.39746094;7614;0;1734.92126465;-88.52380371000004;0
36;2;1709.79931641;110;2;1588.64196777;121.15734864000001;0
137;1;1539.85253906;1211;3;1714.71191406;-174.859375;-2
39;0;1730.75549316;42;2;1697.79528809;32.96020507000003;-2
41;0;1653.09265137;44;4;1809.71362305;-156.6209716799999;-4
33;1;1630.07568359;37;3;1931.4119873;-301.33630371000004;-2
134;4;1728.29663086;219;0;1625.34399414;102.9526367200001;4
47;1;1681.4498291;50;1;1601.21728516;80.23254393999991;0
50;3;1611.51647949;134;1;1743.53356934;-132.01708985000005;2
44;2;1842.59863281;47;2;1683.02001953;159.57861328000013;0
1150;0;1495.01135254;33;3;1631.4342041;-136.42285156000003;-3
110;1;1598.66955566;1730;2;1652.54956055;-53.88000489000001;-1
1211;4;1724.89892578;41;0;1647.52770996;77.37121581999986;4
219;1;1621.9765625;37;2;1945.22509766;-323.2485351600001;-1
137;1;1538.15979004;45;1;1704.44970703;-166.28991698999994;0
7614;0;1743.36206055;39;0;1721.20996094;22.15209961000005;0
42;2;1717.83166504;36;6;1699.14697266;18.684692379999888;-4
41;0;1637.95324707;45;3;1701.35021973;-63.39697265999985;-3
1730;2;1660.64013672;137;2;1541.25927734;119.38085938000017;0
37;1;1947.69812012;50;1;1624.48120117;323.21691895000004;0
47;0;1688.5357666;7614;3;1741.17895508;-52.643188479999935;-3
36;1;1718.48425293;1211;4;1734.47338867;-15.989135740000165;-3
39;3;1723.39306641;110;1;1590.57910156;132.81396485000005;2
33;0;1641.64123535;44;1;1837.08288574;-195.44165038999995;-1
134;3;1727.95214844;1150;0;1484.80432129;243.14782715;3
219;2;1619.50354004;42;1;1698.4942627;-78.99072266000007;1
110;2;1585.84106445;33;1;1637.8717041;-52.03063965000001;1
44;3;1835.3626709;37;2;1940.95996094;-105.59729003999996;1
1150;4;1480.9440918;47;1;1674.60437012;-193.6602783200001;3
50;1;1632.16760254;219;3;1628.12036133;4.047241210000038;-2
1211;2;1751.37072754;1730;1;1655.8302002;95.54052733999993;1
137;0;1545.58056641;41;2;1624.41430664;-78.83374022999988;-2
42;1;1689.38879395;134;3;1731.3236084;-41.934814449999976;-2
45;3;1719.87084961;39;0;1732.69934082;-12.828491210000038;3
7614;3;1744.36071777;36;0;1705.48815918;38.87255859000015;3
36;2;1695.71289062;41;0;1634.65771484;61.05517578000013;2
1730;1;1651.37084961;45;3;1732.02734375;-80.65649413999995;-2
37;3;1931.67492676;1150;3;1501.25756836;430.4173584;0
47;3;1654.29101562;1211;3;1755.83007812;-101.5390625;0
219;1;1641.43896484;44;2;1844.64770508;-203.20874024;-1
39;5;1720.54284668;137;2;1535.33703613;185.20581055000002;3
33;1;1628.87121582;7614;0;1754.13598633;-125.26477050999983;1
134;4;1742.76965332;110;1;1593.01367188;149.75598144000014;3
50;1;1618.84887695;42;1;1677.94274902;-59.09387207000009;0
1150;0;1503.4107666;219;1;1630.41223145;-127.00146485000005;-1
44;2;1834.2286377;50;0;1611.55249023;222.67614746999993;2
110;0;1579.7043457;47;2;1648.18725586;-68.48291016000007;-2
1211;1;1736.46569824;39;1;1711.79528809;24.670410149999952;0
41;1;1619.88269043;1730;0;1633.61035156;-13.727661130000115;1
42;1;1670.32177734;37;2;1919.51806641;-249.19628907000015;-1
45;1;1743.53479004;33;2;1631.3046875;112.23010253999996;-1
7614;2;1731.86230469;134;0;1741.16162109;-9.299316399999952;2
137;1;1522.92114258;36;1;1689.51147461;-166.59033203000013;0
42;3;1666.90588379;1150;1;1496.57409668;170.33178711000005;2
37;3;1922.93383789;137;0;1526.14453125;396.78930663999995;3
50;3;1608.29125977;7614;0;1741.3548584;-133.06359863000012;3
47;1;1658.81359863;45;0;1731.30456543;-72.49096680000002;1
36;1;1686.28820801;1730;0;1626.60595703;59.68225098000016;1
39;1;1713.96789551;44;2;1837.48999023;-123.52209472000004;-1
33;2;1643.53479004;1211;2;1734.29309082;-90.75830078000013;0
134;3;1731.66918945;41;0;1626.88708496;104.78210448999994;3
219;1;1635.70935059;110;1;1569.07800293;66.63134766000007;0
137;0;1527.09472656;33;2;1647.10900879;-120.01428222999994;-2
1730;1;1628.94128418;39;1;1719.29418945;-90.35290527000006;0
44;2;1857.67272949;42;1;1678.84240723;178.83032226;1
1150;2;1499.82849121;50;0;1633.50915527;-133.68066406000003;2
110;0;1579.94604492;37;4;1930.44006348;-350.49401855999986;-4
1211;0;1739.2734375;134;0;1746.75158691;-7.4781494100000145;0
41;2;1626.99560547;47;1;1675.10241699;-48.10681151999984;1
45;2;1740.48706055;36;1;1711.89331055;28.59375;1
7614;4;1724.05517578;219;1;1640.03210449;84.02307128999996;3
134;2;1747.91577148;137;0;1523.54553223;224.37023925000017;2
1150;2;1514.27856445;44;1;1860.59973145;-346.32116700000006;1
47;2;1666.98596191;1730;2;1630.15112305;36.83483885999999;0
33;2;1660.99731445;41;0;1635.11206055;25.885253899999952;2
37;1;1934.31542969;7614;0;1732.43469238;201.8807373100001;1
50;1;1619.0592041;110;1;1576.07067871;42.98852538999995;0
219;2;1631.65270996;45;2;1746.3861084;-114.73339843999997;0
39;1;1718.08435059;36;2;1705.9942627;12.09008788999995;-1
42;1;1675.91540527;1211;1;1738.10925293;-62.19384765999985;0
44;2;1846.14904785;134;1;1751.12695312;95.02209472999994;1
45;0;1744.68127441;37;3;1936.84094238;-192.15966796999987;-3
110;0;1578.81640625;1150;1;1528.72912598;50.087280270000065;-1
36;3;1715.53723145;47;1;1664.45275879;51.084472660000074;2
137;0;1520.33435059;50;1;1616.31359863;-95.9792480399999;-1
7614;3;1729.90917969;42;2;1676.12487793;53.78430176000006;1
41;1;1626.47644043;39;3;1708.54138184;-82.06494141000007;-2
1730;2;1632.68432617;33;3;1669.63293457;-36.94860840000001;-1
1211;1;1737.89978027;219;1;1633.35754395;104.54223632000003;0
1211;1;1733.69604492;37;3;1944.78552246;-211.08947753999996;-2
1730;1;1624.24414062;1150;2;1539.46704102;84.77709960000016;-1
45;3;1736.73669434;50;1;1623.19970703;113.53698731000009;2
110;0;1568.07849121;42;1;1670.84802246;-102.76953125;-1
36;0;1723.14770508;134;1;1746.72875977;-23.581054689999974;-1
7614;0;1735.18603516;44;1;1850.54724121;-115.36120604999996;-1
41;2;1616.07385254;219;3;1637.5612793;-21.487426760000062;-1
137;1;1513.44824219;47;3;1656.84228516;-143.3940429700001;-2
39;2;1718.94396973;33;1;1678.07299805;40.87097167999991;1
47;2;1664.69555664;39;2;1724.8145752;-60.119018560000086;0
44;5;1856.79821777;110;1;1561.41552734;295.38269043000014;4
134;2;1755.22961426;1730;0;1612.76928711;142.46032715;2
50;2;1617.38012695;1211;4;1727.99169922;-110.61157227000012;-2
219;2;1646.40881348;137;1;1505.59484863;140.81396485000005;1
42;2;1677.51098633;45;2;1742.55627441;-65.04528808000009;0
33;0;1672.20239258;36;3;1714.64697266;-42.44458008000015;-3
37;4;1950.48974609;41;1;1607.22631836;343.2634277299999;3
1150;0;1550.9420166;7614;4;1728.93518066;-177.99316406000003;-4
110;0;1558.2467041;7614;3;1738.43200684;-180.18530274;-3
45;1;1742.1048584;44;1;1859.96691895;-117.86206055000002;0
47;0;1665.00610352;33;1;1658.04223633;6.963867189999974;-1
1211;1;1736.96411133;1150;1;1541.44519043;195.5189209;0
36;3;1728.80725098;37;1;1952.61621094;-223.80895996000004;2
137;1;1501.93054199;42;1;1677.96240234;-176.03186035;0
39;0;1724.50415039;134;2;1760.33251953;-35.82836913999995;-2
1730;3;1607.66625977;219;0;1650.07312012;-42.406860350000215;3
41;2;1605.09985352;50;2;1608.40771484;-3.307861320000029;0
219;1;1636.47814941;36;5;1745.76965332;-109.29150391000007;-4
37;3;1935.65368652;39;1;1712.66516113;222.98852539000018;2
44;3;1858.01733398;1211;3;1730.89196777;127.12536621000004;0
134;0;1772.17150879;47;3;1655.59521484;116.57629395000004;-3
50;3;1609.78479004;33;3;1667.45300293;-57.66821288999995;0
110;2;1550.0435791;137;0;1505.42590332;44.6176757799999;2
7614;0;1746.63500977;45;0;1744.05444336;2.5805664099998467;0
1150;3;1547.51733398;41;0;1603.72277832;-56.205444339999985;3
42;4;1674.46704102;1730;0;1621.26123047;53.205810549999796;4
1730;2;1606.48718262;37;3;1934.99511719;-328.50793456999986;-1
47;1;1674.66333008;42;1;1683.01489258;-8.3515625;0
1211;3;1733.42004395;110;0;1555.69458008;177.7254638700001;3
39;0;1707.09753418;50;0;1607.67602539;99.42150878999996;0
41;1;1587.39379883;7614;3;1742.80578613;-155.41198729999996;-2
33;3;1665.08239746;219;0;1621.04296875;44.03942871000004;3
45;1;1748.12365723;134;1;1748.62414551;-0.5004882800001269;0
36;2;1757.21264648;1150;0;1559.36694336;197.84570312000005;2
137;0;1495.29577637;44;0;1839.19006348;-343.8942871099998;0
42;1;1684.27185059;41;1;1579.77270508;104.49914551000006;0
37;1;1941.94152832;47;0;1674.34020996;267.60131836000005;1
134;0;1751.06799316;33;3;1675.86437988;75.20361328000013;-3
1150;2;1556.62451172;137;1;1503.12475586;53.49975586000005;1
50;5;1612.7590332;1730;1;1606.89404297;5.864990229999876;4
219;3;1612.17346191;39;0;1701.90856934;-89.73510742999997;3
44;3;1833.2734375;36;2;1750.79223633;82.48120117000008;1
110;0;1551.64550781;45;3;1761.60644531;-209.9609375;-3
7614;1;1751.36071777;1211;1;1739.38146973;11.97924804000013;0
1730;2;1593.72644043;44;1;1837.97790527;-244.25146484000015;1
134;1;1731.59118652;37;5;1943.78088379;-212.1896972699999;-4
45;3;1768.84655762;1211;2;1741.24108887;27.60546875;1
47;2;1672.50085449;219;1;1627.92919922;44.57165526999984;1
36;2;1746.08776855;50;0;1625.92663574;120.16113281000003;2
137;0;1497.69287109;7614;1;1749.50109863;-251.80822753999996;-1
39;0;1686.15270996;1150;4;1562.05651855;124.09619141000007;-4
41;5;1584.96435547;110;1;1544.40539551;40.55895996000004;4
33;1;1695.34118652;42;1;1681.03735352;14.303833000000168;0
42;4;1681.33544922;39;2;1659.74145508;21.593994140000177;2
37;6;1949.82019043;33;0;1691.33215332;258.4880371099998;6
44;3;1818.61047363;41;1;1594.37145996;224.23901366999985;2
50;2;1618.25915527;47;1;1675.94824219;-57.68908691999991;1
219;0;1620.08129883;134;1;1721.15136719;-101.07006836000005;-1
7614;0;1750.73803711;1730;0;1604.17053223;146.56750488000012;0
110;2;1530.59790039;36;3;1749.35473633;-218.75683593999997;-1
1211;2;1733.19812012;137;1;1492.05529785;241.14282227000012;1
1150;0;1584.75671387;45;3;1770.42114258;-185.6644287099998;-3
134;1;1721.78820801;50;1;1620.29003906;101.49816895000004;0
1730;3;1607.10180664;110;1;1524.39001465;82.71179198999994;2
47;2;1665.56567383;44;3;1819.63330078;-154.06762694999998;-1
39;0;1646.45471191;7614;1;1743.34179688;-96.88708496999993;-1
41;1;1588.88354492;1211;1;1732.9987793;-144.11523437999995;0
33;5;1684.37805176;1150;2;1574.37988281;109.99816895000004;3
37;6;1935.49108887;219;0;1611.09277344;324.39831543000014;6
45;1;1788.04541016;137;0;1487.78955078;300.2558593800002;1
36;1;1751.09741211;42;3;1687.20129395;63.896118160000015;-2
1211;4;1730.41455078;36;1;1735.76660156;-5.352050780000127;3
44;2;1825.01696777;33;0;1691.67663574;133.34033203000013;2
1150;3;1567.0814209;134;1;1721.54296875;-154.46154785;2
50;1;1628.30847168;37;1;1938.75085449;-310.44238281;0
137;3;1486.25891113;1730;0;1613.89819336;-127.63928223000016;3
7614;5;1750.23156738;47;0;1660.18200684;90.0495605399999;5
42;3;1702.53210449;219;1;1607.83300781;94.69909667999991;2
45;3;1789.57617188;41;0;1591.46777344;198.10839843999997;3
110;0;1517.59362793;39;1;1639.56494141;-121.97131348000016;-1
219;5;1601.46533203;50;0;1634.609375;-33.1440429700001;5
37;5;1932.44995117;44;0;1830.21887207;102.23107909999999;5
47;1;1649.78320312;1150;2;1581.93737793;67.84582519000014;-1
36;2;1724.4050293;7614;4;1760.63037109;-36.2253417899999;-2
39;1;1645.88952637;45;2;1794.09765625;-148.2081298799999;-1
41;1;1586.94628906;137;1;1503.64562988;83.30065918000014;0
33;3;1686.47473145;110;1;1511.26916504;175.20556641000007;2
1730;0;1596.51135254;1211;4;1741.77612305;-145.26477051000006;-4
134;1;1706.68701172;42;1;1708.89978027;-2.2127685499999643;0
137;1;1507.47741699;39;1;1640.22021484;-132.74279785;0
44;2;1817.87365723;219;1;1615.09301758;202.78063965;1
110;0;1504.10998535;134;1;1702.18078613;-198.0708007799999;-1
7614;2;1769.48950195;33;0;1687.63500977;81.85449218000008;2
41;0;1580.1151123;36;1;1709.54699707;-129.43188477000012;-1
42;2;1707.40698242;50;1;1614.98278809;92.42419433000009;1
45;1;1787.82897949;1730;3;1582.47363281;205.3553466799999;-2
1150;1;1590.08349609;37;4;1938.79638672;-348.7128906300002;-3
1211;2;1749.81494141;47;0;1635.63818359;114.17675782000015;2
1730;6;1608.04614258;41;0;1579.9967041;28.049438479999935;6
37;1;1947.98974609;42;0;1717.65576172;230.33398436999983;1
134;1;1712.3482666;7614;2;1782.01000977;-69.66174316999991;-1
36;2;1721.12976074;137;0;1512.45422363;208.67553711000005;2
219;3;1618.26428223;1150;1;1592.35449219;25.90979003999996;2
39;2;1640.7088623;1211;5;1761.16455078;-120.45568847999994;-3
50;0;1616.19848633;44;4;1826.16674805;-209.9682617200001;-4
47;0;1635.75317383;110;0;1505.40698242;130.34619140999985;0
33;1;1686.57897949;45;1;1790.79150391;-104.21252442000014;0
1730;1;1622.64453125;36;4;1724.63891602;-101.9943847699999;-3
44;2;1834.37768555;39;4;1630.01171875;204.36596680000002;-2
45;0;1789.32556152;47;0;1630.92675781;158.39880371000004;0
1150;4;1583.88598633;42;1;1715.47521973;-131.5892334;3
110;1;1510.23339844;219;0;1626.73291016;-116.4995117200001;1
7614;2;1789.47558594;50;1;1607.98754883;181.48803711000005;1
41;1;1565.39831543;134;0;1704.88256836;-139.48425293000014;1
1211;1;1771.86169434;33;4;1688.04492188;83.81677246000004;-3
137;1;1508.94519043;37;1;1950.17016602;-441.22497559;0
219;3;1617.02380371;7614;3;1792.38244629;-175.35864257999992;0
37;3;1941.4005127;110;1;1519.22277832;422.17773437999995;2
134;2;1693.87463379;1211;2;1751.5111084;-57.63647461000005;0
47;3;1635.61157227;41;1;1574.96691895;60.64465331999986;2
42;2;1697.32104492;44;2;1813.95629883;-116.63525390999985;0
33;2;1706.95605469;137;0;1516.27539062;190.68066406999992;2
50;1;1604.36096191;1150;1;1600.60070801;3.7602538999999524;0
36;6;1735.47253418;45;1;1781.0670166;-45.59448242000008;5
39;0;1648.99377441;1730;0;1610.37145996;38.622314449999976;0
1730;3;1615.24365234;47;4;1645.14025879;-29.896606450000036;-1
44;3;1814.46594238;1150;2;1604.51904297;209.9468994099998;1
110;3;1520.4050293;50;0;1604.83312988;-84.42810057999986;3
1211;0;1753.70275879;42;1;1701.20166016;52.50109862999989;-1
36;1;1754.74609375;39;1;1648.51196289;106.23413086000005;0
137;0;1514.62756348;134;4;1696.07336426;-181.44580078000013;-4
7614;0;1790.54919434;37;0;1944.60864258;-154.05944823999994;0
41;3;1569.82849121;33;0;1712.9942627;-143.16577149;3
45;0;1772.68994141;219;2;1621.8079834;150.88195801000006;-2
37;5;1941.83398438;45;1;1754.33178711;187.5021972699999;4
134;0;1705.83911133;44;2;1816.87158203;-111.03247069999998;-2
1150;2;1602.11340332;110;1;1535.6282959;66.48510742000008;1
50;5;1589.60986328;137;1;1504.86181641;84.74804686999983;4
47;1;1653.75231934;36;5;1750.41064453;-96.65832518999991;-4
219;4;1640.1661377;1211;2;1743.08337402;-102.91723632000003;2
39;0;1652.84741211;41;0;1587.64611816;65.20129395000004;0
42;2;1711.82104492;7614;1;1793.32385254;-81.50280761999988;1
33;8;1695.17663574;1730;1;1606.6315918;88.54504393999991;7
37;2;1947.87487793;47;2;1640.5534668;307.3214111299999;0
44;5;1826.50842285;1730;1;1594.94946289;231.55895996000004;4
134;0;1697.19580078;39;0;1650.04833984;47.147460939999974;0
50;3;1599.56359863;219;0;1653.61376953;-54.05017090000001;3
36;3;1764.57250977;810;2;1502.56774902;262.00476074999983;1
42;1;1720.98596191;1150;3;1607.68493652;113.30102538999995;-2
33;2;1707.85241699;282;1;1571.93188477;135.92053222000004;1
45;1;1750.67358398;1211;0;1730.62927246;20.044311520000065;1
796;0;1541.04382324;7614;4;1785.15258789;-244.10876465;-4
282;1;1568.39916992;44;3;1830.74975586;-262.35058594;-2
1730;1;1588.40698242;796;1;1531.49414062;56.912841800000024;0
1150;1;1622.4864502;36;3;1764.03063965;-141.54418944999998;-2
1211;3;1722.40710449;42;2;1701.58215332;20.82495116999985;1
219;1;1637.55981445;134;3;1692.02160645;-54.46179200000006;-2
810;1;1498.50720215;50;3;1611.01525879;-112.50805663999995;-2
39;0;1650.62023926;37;3;1937.81201172;-287.19177246000004;-3
47;0;1646.07519531;33;3;1709.08398438;-63.00878906999992;-3
7614;2;1790.09997559;45;1;1747.72216797;42.377807619999885;1
134;1;1703.44543457;7614;3;1795.70056152;-92.25512694999998;-2
37;6;1947.07995605;219;1;1630.26062012;316.81933592999985;5
50;1;1624.34118652;282;2;1565.69348145;58.64770507000003;-1
36;0;1776.13232422;1211;0;1732.31604004;43.81628418000014;0
39;3;1649.60168457;47;0;1636.93249512;12.669189449999976;3
796;3;1538.81750488;44;1;1837.10241699;-298.28491211000005;2
33;1;1726.47619629;810;1;1493.43066406;233.04553222999994;0
45;2;1758.01965332;1150;1;1618.63415527;139.38549805000002;1
42;3;1699.92260742;1730;2;1589.33300781;110.58959961000005;1
1150;1;1615.00817871;33;1;1719.7121582;-104.70397948999994;0
1730;2;1585.24511719;45;1;1761.64562988;-176.4005126899999;1
44;4;1817.74121094;36;0;1773.42370605;44.31750489000001;4
282;0;1576.4387207;134;1;1697.68029785;-121.24157715000001;-1
219;2;1627.19287109;47;1;1625.7878418;1.4050292899999022;1
7614;1;1809.71508789;37;1;1950.14770508;-140.43261718999997;0
796;1;1558.17871094;42;2;1704.01049805;-145.83178711000005;-1
1211;0;1735.0246582;50;3;1613.59594727;121.42871093000008;-3
810;1;1500.19470215;39;5;1660.74621582;-160.55151367000008;-4
39;2;1672.06774902;219;1;1634.42834473;37.63940429000013;1
37;4;1937.75488281;282;0;1557.47924805;380.27563476;4
